POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
B2T 0M7,FALL RIVER,NS,4,44.8587331,-63.5895997
B2T 0N2,GOFFS,NS,4,44.859056,-63.591856
B2T 0N7,OLDHAM,NS,4,44.859056,-63.591856
B2T 0R4,ENFIELD,NS,4,44.809791,-63.617278
B2T 0T1,ENFIELD,NS,4,44.934766,-63.536321
B2T 1A3,WELLINGTON,NS,4,44.852873,-63.607327
B2T 1A6,FLETCHERS LAKE,NS,4,44.8530637,-63.5979746
B2T 1B5,GRAND LAKE,NS,4,44.877373,-63.582695
B2T 1C1,ENFIELD,NS,4,44.9247204,-63.5367947
B2T 1E3,ENFIELD,NS,4,44.915158,-63.557371
B2T 1E6,FALL RIVER,NS,4,44.806606,-63.6147847
B2T 1H7,FALL RIVER,NS,4,44.831853,-63.604057
B2T 1H9,ENFIELD,NS,4,44.978569,-63.566963
B2T 1K2,ENFIELD,NS,4,44.886681,-63.515458
B2T 1K5,ENFIELD,NS,4,44.94380188,-63.53567886
B2T 1K7,WINDSOR JUNCTION,NS,4,44.806356,-63.646242
B2T 1N9,FALL RIVER,NS,4,44.8253624,-63.6165392
B2T 1P8,FALL RIVER,NS,4,44.7999788,-63.6248588
B2T 1R5,WINDSOR JUNCTION,NS,4,44.792085,-63.640998
B2T 1S2,FALL RIVER,NS,4,44.8298217,-63.6389121
B2T 1S3,FALL RIVER,NS,4,44.8323903,-63.6414789
B2T 1S8,FALL RIVER,NS,4,44.7932646,-63.6174761
B2T 1S9,FALL RIVER,NS,4,44.79808,-63.6175841
B2T 1X2,FALL RIVER,NS,4,44.834361,-63.584363
B2T 1X9,FALL RIVER,NS,4,44.834295,-63.580726
B2V 0A3,COLE HARBOUR,NS,4,44.6454652,-63.4762677
B2V 0A8,DARTMOUTH,NS,4,44.6576838,-63.4811101
B2V 0B4,DARTMOUTH,NS,4,44.6576838,-63.4811101
B2V 0B7,DARTMOUTH,NS,4,44.6726872,-63.480957
B2V 1C6,DARTMOUTH,NS,4,44.644548,-63.480069
B2V 1E7,DARTMOUTH,NS,4,44.671402,-63.494685
B2V 1E9,DARTMOUTH,NS,4,44.67245,-63.482255
B2V 1K1,DARTMOUTH,NS,4,44.6657493,-63.478814
B2V 1M7,DARTMOUTH,NS,4,44.67237,-63.475786
B2V 1N5,DARTMOUTH,NS,4,44.681162,-63.456788
B2V 1P6,DARTMOUTH,NS,4,44.66819,-63.495343
B2V 1P7,DARTMOUTH,NS,4,44.667793,-63.495487
B2V 1R1,DARTMOUTH,NS,4,44.65081,-63.47528
B2V 1R7,DARTMOUTH,NS,4,44.6510569,-63.4772131
B2V 1S4,DARTMOUTH,NS,4,44.665798,-63.492481
B2V 1S5,DARTMOUTH,NS,4,44.66579,-63.49248
B2V 1S8,DARTMOUTH,NS,4,44.666061,-63.491512
B2V 1V1,DARTMOUTH,NS,4,44.654358,-63.481565
B2V 1V4,DARTMOUTH,NS,4,44.6514406,-63.4797791
B2V 1X6,DARTMOUTH,NS,4,44.667841,-63.48999
B2V 2A3,DARTMOUTH,NS,4,44.670583,-63.492603
B2V 2A5,DARTMOUTH,NS,4,44.6610205,-63.4948165
B2V 2A7,DARTMOUTH,NS,4,44.661651,-63.495585
B2V 2B1,DARTMOUTH,NS,4,44.666941,-63.486739
B2V 2C3,DARTMOUTH,NS,4,44.661563,-63.4789229
B2V 2G5,DARTMOUTH,NS,4,44.6631385,-63.4979395
B2V 2H2,DARTMOUTH,NS,4,44.6650119,-63.4976524
B2V 2K2,DARTMOUTH,NS,4,44.661222,-63.485038
B2V 2K9,DARTMOUTH,NS,4,44.6604555,-63.4811972
B2V 2L3,DARTMOUTH,NS,4,44.661321,-63.477873
B2V 2M4,DARTMOUTH,NS,4,44.665097,-63.499779
B2V 2M5,DARTMOUTH,NS,4,44.665137,-63.499781
B2V 2N3,DARTMOUTH,NS,4,44.670162,-63.504415
B2V 2P2,DARTMOUTH,NS,4,44.656571,-63.479583
B2V 2P5,DARTMOUTH,NS,4,44.664636,-63.485704
B2V 2R9,DARTMOUTH,NS,4,44.649547,-63.482009
B2V 2S8,DARTMOUTH,NS,4,44.650411,-63.484622
B2V 2T8,COLE HARBOUR,NS,4,44.657539,-63.449935
B2V 2V8,DARTMOUTH,NS,4,44.705266,-63.610631
B2V 2W1,DARTMOUTH,NS,4,44.651201,-63.486134
B2V 2W5,DARTMOUTH,NS,4,44.6450321,-63.477607
B2W 0A7,DARTMOUTH,NS,4,44.664572,-63.508
B2W 0A9,DARTMOUTH,NS,4,44.665766,-63.507755
B2W 0B2,DARTMOUTH,NS,4,44.6600632,-63.5273696
B2W 0B8,DARTMOUTH,NS,4,44.679615,-63.503722
B2W 0C2,DARTMOUTH,NS,4,44.679615,-63.503722
B2W 0C9,DARTMOUTH,NS,4,44.6641003,-63.5305051
B2W 0E7,DARTMOUTH,NS,4,44.662454,-63.496082
B2W 0H4,DARTMOUTH,NS,4,44.679615,-63.503722
B2W 0K9,DARTMOUTH,NS,4,44.6751009,-63.511152
B2W 0L4,DARTMOUTH,NS,4,44.6751009,-63.511152
B2W 0L6,DARTMOUTH,NS,4,44.678267,-63.513052
B2W 0M1,DARTMOUTH,NS,4,44.685397,-63.501764
B2W 1A8,DARTMOUTH,NS,4,44.637353,-63.529116
B2W 1C1,DARTMOUTH,NS,4,44.648825,-63.541214
B2W 1C6,DARTMOUTH,NS,4,44.647315,-63.53725
B2W 1E4,DARTMOUTH,NS,4,44.648554,-63.533389
B2W 1G5,DARTMOUTH,NS,4,44.645538,-63.539669
B2W 1G6,DARTMOUTH,NS,4,44.646247,-63.53881
B2W 1G9,DARTMOUTH,NS,4,44.647516,-63.537284
B2W 1H5,DARTMOUTH,NS,4,44.648146,-63.53804
B2W 1H9,DARTMOUTH,NS,4,44.648014,-63.539546
B2W 1J5,DARTMOUTH,NS,4,44.64535,-63.54343
B2W 1J6,DARTMOUTH,NS,4,44.649272,-63.539409
B2W 1L1,DARTMOUTH,NS,4,44.673821,-63.536214
B2W 1M7,DARTMOUTH,NS,4,44.671837,-63.528758
B2W 1N4,DARTMOUTH,NS,4,44.678114,-63.533102
B2W 1P8,DARTMOUTH,NS,4,44.679486,-63.531618
B2W 1R1,DARTMOUTH,NS,4,44.683013,-63.532479
B2W 1S1,DARTMOUTH,NS,4,44.673789,-63.527299
B2W 1T3,DARTMOUTH,NS,4,44.683827,-63.53017
B2W 1V6,DARTMOUTH,NS,4,44.672794,-63.522563
B2W 1Z4,DARTMOUTH,NS,4,44.6691585,-63.50992
B2W 1Z8,DARTMOUTH,NS,4,44.682886,-63.52134
B2W 2B4,DARTMOUTH,NS,4,44.685223,-63.519816
B2W 2B6,DARTMOUTH,NS,4,44.686041,-63.520689
B2W 2B7,DARTMOUTH,NS,4,44.686302,-63.521004
B2W 2B8,DARTMOUTH,NS,4,44.685595,-63.519945
B2W 2B9,DARTMOUTH,NS,4,44.685602,-63.519933
B2W 2E2,DARTMOUTH,NS,4,44.673721,-63.505151
B2W 2E5,DARTMOUTH,NS,4,44.671448,-63.501939
B3Z 2Y8,SEABRIGHT,NS,4,44.678637,-63.784188
B3Z 3B2,SEABRIGHT,NS,4,44.6104131,-63.9236963
B3Z 3C3,SEABRIGHT,NS,4,44.599387,-63.925709
B3Z 3C4,SEABRIGHT,NS,4,44.598575,-63.926527
B3Z 3E4,SEABRIGHT,NS,4,44.595831,-63.916409
B3Z 3G2,GLEN MARGARET,NS,4,44.589732,-63.91669
B3Z 3H9,GLEN MARGARET,NS,4,44.579109,-63.912712
B3Z 3J1,GLEN MARGARET,NS,4,44.582475,-63.91223
B3Z 3J5,HACKETTS COVE,NS,4,44.568585,-63.923247
B3Z 3K3,HACKETTS COVE,NS,4,44.662295,-63.749341
B3Z 3K7,HACKETTS COVE,NS,4,44.662435,-63.757708
B3Z 3L4,HACKETTS COVE,NS,4,44.638791,-63.805563
B3Z 3M2,HACKETTS COVE,NS,4,44.557534,-63.937267
B3Z 3N7,INDIAN HARBOUR,NS,4,44.525731,-63.948139
B3Z 3P2,INDIAN HARBOUR,NS,4,44.51812,-63.934995
B3Z 3P7,INDIAN HARBOUR,NS,4,44.51812,-63.934995
B3Z 3R6,INDIAN HARBOUR,NS,4,44.51812,-63.934995
B3Z 3R9,PEGGYS COVE,NS,4,44.4942447,-63.9164643
B3Z 3S5,WEST DOVER,NS,4,44.652516,-63.893217
B3Z 3T5,WEST DOVER,NS,4,44.50571,-63.88433
B3Z 3V2,MCGRATHS COVE,NS,4,44.5082053,-63.8512876
B3Z 3V4,MCGRATHS COVE,NS,4,44.51401,-63.85643
B3Z 3V5,MCGRATHS COVE,NS,4,44.5059306,-63.847076
B3Z 3V7,MCGRATHS COVE,NS,4,44.507849,-63.851458
B3Z 3W2,EAST DOVER,NS,4,44.619354,-63.908909
B3Z 3W7,EAST DOVER,NS,4,44.706549,-63.916747
B3Z 3X4,INDIAN HARBOUR,NS,4,44.53081,-63.942044
B3Z 4A6,GLEN MARGARET,NS,4,44.5787221,-63.9089319
B3Z 4A8,TANTALLON,NS,4,44.669663,-63.892578
B3Z 4B5,UPPER TANTALLON,NS,4,44.6946386,-63.8832078
B3Z 4B6,UPPER TANTALLON,NS,4,44.6946058,-63.8832327
B3Z 4C7,SEABRIGHT,NS,4,44.6196755,-63.9290081
B3Z 4E4,INDIAN HARBOUR,NS,4,44.5262246,-63.9387415
B3Z 4G5,UPPER TANTALLON,NS,4,44.6945588,-63.8817868
B3Z 4H6,STILLWATER LAKE,NS,4,44.6869372,-63.813937
B3Z 4J6,UPPER TANTALLON,NS,4,44.721996,-63.881338
B3Z 4K4,UPPER TANTALLON,NS,4,44.70799,-63.872686
B3Z 4M3,HAMMONDS PLAINS,NS,4,44.724775,-63.811738
B3Z 4M8,HUBLEY,NS,4,44.643053,-63.891854
B3Z 4N5,HUBLEY,NS,4,44.671188,-63.796582
B3Z 4N7,HAMMONDS PLAINS,NS,4,44.708183,-63.824456
B3Z 4N9,HUBLEY,NS,4,44.663157,-63.816021
B3Z 4P4,STILLWATER LAKE,NS,4,44.643053,-63.891854
B3Z 4R6,UPPER TANTALLON,NS,4,44.6889483,-63.8794325
B4A 0B9,BEDFORD,NS,4,44.723968,-63.670679
B4A 0C2,BEDFORD,NS,4,44.723968,-63.670679
B4A 0C4,BEDFORD,NS,4,44.723968,-63.670679
B4A 0E9,BEDFORD,NS,4,44.7287894,-63.6473251
B4A 0H4,BEDFORD,NS,4,44.7287894,-63.6473251
B4A 0J9,BEDFORD,NS,4,44.703301,-63.691199
B4A 1B5,BEDFORD,NS,4,44.718731,-63.67415
B4A 1E2,BEDFORD,NS,4,44.728037,-63.66463
B4A 1G2,BEDFORD,NS,4,44.738049,-63.654386
B4A 1G4,BEDFORD,NS,4,44.709123,-63.670236
B4A 1G7,BEDFORD,NS,4,44.706678,-63.667811
B4A 1J1,BEDFORD,NS,4,44.718582,-63.685451
B4A 1J4,BEDFORD,NS,4,44.718588,-63.683403
B4A 1J6,BEDFORD,NS,4,44.718876,-63.685067
B4A 1L5,BEDFORD,NS,4,44.718288,-63.674839
B4A 1L7,BEDFORD,NS,4,44.718996,-63.674956
B4A 1M8,BEDFORD,NS,4,44.723649,-63.672458
B4A 1M9,BEDFORD,NS,4,44.719647,-63.67291
B4A 1R1,BEDFORD,NS,4,44.726552,-63.67146
B4A 1T8,BEDFORD,NS,4,44.728394,-63.68031
B4A 1V1,BEDFORD,NS,4,44.727683,-63.676586
B4A 1V4,BEDFORD,NS,4,44.728019,-63.674717
B4A 1W3,BEDFORD,NS,4,44.727981,-63.667593
B4A 1X3,BEDFORD,NS,4,44.728827,-63.671852
B4A 1Y1,BEDFORD,NS,4,44.729309,-63.672286
B4A 1Y3,BEDFORD,NS,4,44.727184,-63.667019
B4A 1Y8,BEDFORD,NS,4,44.727949,-63.665824
B4A 1Z2,BEDFORD,NS,4,44.728492,-63.667203
B4A 2A8,BEDFORD,NS,4,44.730982,-63.663082
B4A 2B7,BEDFORD,NS,4,44.737496,-63.657761
B4A 2C6,BEDFORD,NS,4,44.727024,-63.664321
B4A 2G3,BEDFORD,NS,4,44.725785,-63.665922
B4A 2G4,BEDFORD,NS,4,44.728331,-63.660884
B4A 2H4,BEDFORD,NS,4,44.727456,-63.65513
B4A 2H6,BEDFORD,NS,4,44.726702,-63.657634
B4A 2H9,BEDFORD,NS,4,44.728798,-63.656814
B4A 2J5,BEDFORD,NS,4,44.724771,-63.652128
B4A 2J6,BEDFORD,NS,4,44.724607,-63.652215
B4A 2K1,BEDFORD,NS,4,44.727381,-63.650237
B4A 2K2,BEDFORD,NS,4,44.72797,-63.649928
B4A 2K5,BEDFORD,NS,4,44.727896,-63.646052
B4A 2K6,BEDFORD,NS,4,44.726283,-63.644219
B4A 2K8,BEDFORD,NS,4,44.730774,-63.65595
B4A 2L5,BEDFORD,NS,4,44.728318,-63.649658
B4A 2M8,BEDFORD,NS,4,44.730161,-63.653652
B4A 2M9,BEDFORD,NS,4,44.730189,-63.655293
B4A 2N3,BEDFORD,NS,4,44.73201,-63.651314
B4A 2N9,BEDFORD,NS,4,44.734393,-63.651598
B4A 2P7,BEDFORD,NS,4,44.7363,-63.653237
B4A 2R6,BEDFORD,NS,4,44.736086,-63.652788
B4A 2V8,BEDFORD,NS,4,44.739883,-63.650071
B4A 2X9,BEDFORD,NS,4,44.735219,-63.655089
B4A 2Y6,BEDFORD,NS,4,44.728211,-63.680265
B4A 2Y8,BEDFORD,NS,4,44.725521,-63.652767
B4A 2Z7,BEDFORD,NS,4,44.724953,-63.672165
B4A 3A1,BEDFORD,NS,4,44.72546,-63.674364
B4A 3A4,BEDFORD,NS,4,44.727193,-63.649639
B4A 3A5,BEDFORD,NS,4,44.734261,-63.658885
B4A 3B1,BEDFORD,NS,4,44.719515,-63.676795
B4A 3C2,BEDFORD,NS,4,44.741583,-63.653
B4A 3E7,BEDFORD,NS,4,44.728199,-63.680235
B4A 3E8,BEDFORD,NS,4,44.729329,-63.679352
B4A 3J8,BEDFORD,NS,4,44.720149,-63.679449
B4A 3K6,BEDFORD,NS,4,44.719267,-63.683451
B4A 3M2,BEDFORD,NS,4,44.732956,-63.648527
B3H 2R7,HALIFAX,NS,4,44.635443,-63.570998
B3H 2T8,HALIFAX,NS,4,44.632674,-63.573543
B3H 2V4,HALIFAX,NS,4,44.627073,-63.571843
B3H 2W3,HALIFAX,NS,4,44.638064,-63.57768
B3H 2Y4,HALIFAX,NS,4,44.630481,-63.577591
B3H 2Y9,HALIFAX,NS,4,44.6378,-63.578959
B3H 2Z3,HALIFAX,NS,4,44.645388,-63.582677
B3H 3B1,HALIFAX,NS,4,44.628807,-63.578378
B3H 3B6,HALIFAX,NS,4,44.626376,-63.57832
B3H 3C4,HALIFAX,NS,4,44.631077,-63.582626
B3H 3G8,HALIFAX,NS,4,44.630516,-63.583414
B3H 3J2,HALIFAX,NS,4,44.642205,-63.589076
B3H 3L8,HALIFAX,NS,4,44.629881,-63.585313
B3H 3M2,HALIFAX,NS,4,44.633137,-63.586775
B3H 3N2,HALIFAX,NS,4,44.643542,-63.591854
B3H 3P1,HALIFAX,NS,4,44.646005,-63.593053
B3H 3P4,HALIFAX,NS,4,44.630292,-63.586933
B3H 3P9,HALIFAX,NS,4,44.637653,-63.590338
B3H 3S3,HALIFAX,NS,4,44.640352,-63.593089
B3H 3S9,HALIFAX,NS,4,44.638569,-63.593257
B3H 3V3,HALIFAX,NS,4,44.6405,-63.595393
B3H 3W2,HALIFAX,NS,4,44.644893,-63.597674
B3H 3X8,HALIFAX,NS,4,44.62961,-63.585641
B3H 3Z2,HALIFAX,NS,4,44.63795,-63.596829
B3H 3Z4,HALIFAX,NS,4,44.638648,-63.59718
B3H 3Z6,HALIFAX,NS,4,44.640935,-63.598341
B3H 4A1,HALIFAX,NS,4,44.643306,-63.5996205
B3H 4B5,HALIFAX,NS,4,44.63908,-63.599613
B3H 4C8,HALIFAX,NS,4,44.641081,-63.603376
B3H 4E4,HALIFAX,NS,4,44.635919,-63.599701
B3H 4G3,HALIFAX,NS,4,44.640905,-63.605985
B3H 4J5,HALIFAX,NS,4,44.638824,-63.591776
B3H 4J6,HALIFAX,NS,4,44.6352559,-63.5757576
B3H 4J8,HALIFAX,NS,4,44.641693,-63.581826
B3H 4L7,HALIFAX,NS,4,44.64105,-63.590226
B3H 4M9,HALIFAX,NS,4,44.633896,-63.577949
B3H 4P5,HALIFAX,NS,4,44.6344319,-63.579362
B3H 4R7,HALIFAX,NS,4,44.64103,-63.585558
B3H 4S1,HALIFAX,NS,4,44.6417829,-63.5835721
B3H 4T1,HALIFAX,NS,4,44.6423,-63.588679
B3J 0B1,HALIFAX,NS,4,44.6450065,-63.5746568
B3J 0B8,HALIFAX,NS,4,44.6450065,-63.5746568
B3J 0C1,HALIFAX,NS,4,44.6450065,-63.5746568
B3J 0C6,HALIFAX,NS,4,44.6420323,-63.5796141
B3J 0C8,HALIFAX,NS,4,44.649928,-63.578502
B3J 0E6,HALIFAX,NS,4,44.6470678,-63.5747943
B3J 0G7,HALIFAX,NS,4,44.6452956,-63.5773257
B3J 1B4,HALIFAX,NS,4,44.641085,-63.573682
B3J 1C3,HALIFAX,NS,4,44.640559,-63.575757
B3J 1H5,HALIFAX,NS,4,44.642434,-63.579178
B3J 1H6,HALIFAX,NS,4,44.642498,-63.578937
B3J 1L6,HALIFAX,NS,4,44.647212,-63.573936
B3J 1R2,HALIFAX,NS,4,44.650491,-63.581226
B3J 1S5,HALIFAX,NS,4,44.648961,-63.572395
B3J 1V8,HALIFAX,NS,4,44.646705,-63.572365
B3J 2C2,HALIFAX,NS,4,44.645011,-63.574446
B3J 2H9,HALIFAX,NS,4,44.644265,-63.577819
B3J 2J1,HALIFAX,NS,4,44.644628,-63.578301
B3J 2J5,HALIFAX,NS,4,44.642888,-63.576799
B3J 2J6,HALIFAX,NS,4,44.643134,-63.576928
B3J 2K1,HALIFAX,NS,4,44.64266,-63.577779
B3J 2K8,HALIFAX,NS,4,44.638274,-63.577782
B3J 2L2,HALIFAX,NS,4,44.64435,-63.580732
B3J 2L5,HALIFAX,NS,4,44.654489,-63.632501
B3J 2T3,HALIFAX,NS,4,44.644152,-63.574529
B3J 3C8,HALIFAX,NS,4,44.651649,-63.572435
B3J 3E5,HALIFAX,NS,4,44.648416,-63.645986
B3J 3J8,HALIFAX,NS,4,44.6509579,-63.5789426
B3J 3L8,HALIFAX,NS,4,44.648999,-63.577962
B3J 3M7,HALIFAX,NS,4,44.642749,-63.577974
B3J 3N7,HALIFAX,NS,4,44.645199,-63.572345
B3J 3N8,HALIFAX,NS,4,44.6481,-63.575348
B3J 3P5,HALIFAX,NS,4,44.645888,-63.576355
B3J 3S1,HALIFAX,NS,4,44.656295,-63.629638
B3J 3T4,HALIFAX,NS,4,44.641983,-63.578317
B3J 3X5,HALIFAX,NS,4,44.650965,-63.579392
B3J 3Y2,HALIFAX,NS,4,44.6500975,-63.580677
B3J 3Z7,HALIFAX,NS,4,44.646633,-63.576343
B3J 3Z8,HALIFAX,NS,4,44.647825,-63.573669
B3J 4A6,HALIFAX,NS,4,44.648416,-63.645986
B3J 4B2,HALIFAX,NS,4,44.63968,-63.571616
B3K 0A2,HALIFAX,NS,4,44.661942,-63.621845
B3K 0A3,HALIFAX,NS,4,44.654088,-63.599018
B3K 0B1,HALIFAX,NS,4,44.661422,-63.601738
B3K 0C4,HALIFAX,NS,4,44.6602148,-63.6009502
B3K 0E2,HALIFAX,NS,4,44.6602148,-63.6009502
B3K 0E4,HALIFAX,NS,4,44.6602148,-63.6009502
B3K 0G1,HALIFAX,NS,4,44.66983,-63.603654
B3K 0H3,HALIFAX,NS,4,44.6586433,-63.5956155
B3K 1A5,HALIFAX,NS,4,44.650837,-63.583926
B3K 1A6,HALIFAX,NS,4,44.650932,-63.583693
B3K 1A7,HALIFAX,NS,4,44.653495,-63.582189
B3K 1B6,HALIFAX,NS,4,44.650858,-63.586276
B3K 1B8,HALIFAX,NS,4,44.650795,-63.586375
B3K 1C8,HALIFAX,NS,4,44.651469,-63.588808
B3K 1E5,HALIFAX,NS,4,44.650741,-63.592555
B3K 1E6,HALIFAX,NS,4,44.650524,-63.593505
B3K 1J1,HALIFAX,NS,4,44.652554,-63.590899
B3K 1J9,HALIFAX,NS,4,44.657608,-63.586542
B3K 1K6,HALIFAX,NS,4,44.654124,-63.592709
B3K 1L8,HALIFAX,NS,4,44.654013,-63.594372
B3K 1P5,HALIFAX,NS,4,44.653518,-63.596475
B3K 1R6,HALIFAX,NS,4,44.65675,-63.596031
B3K 1S7,HALIFAX,NS,4,44.659474,-63.594454
B3K 1S9,HALIFAX,NS,4,44.658877,-63.595258
B3K 1T4,HALIFAX,NS,4,44.659996,-63.595229
B3K 1T8,HALIFAX,NS,4,44.656701,-63.599514
B3K 1V2,HALIFAX,NS,4,44.654853,-63.601908
B3K 1V3,HALIFAX,NS,4,44.660397,-63.595866
B3K 1W8,HALIFAX,NS,4,44.662988,-63.59501
B3K 1X2,HALIFAX,NS,4,44.661388,-63.597316
B3K 1X9,HALIFAX,NS,4,44.660191,-63.600572
B5A 4J8,YARMOUTH,NS,4,43.857265,-66.13597
B5A 4M8,YARMOUTH,NS,4,43.852238,-66.109776
B5A 4P5,YARMOUTH,NS,4,43.836984,-66.121436
B5A 4R5,YARMOUTH,NS,4,43.851001,-66.115662
B5A 5A1,DAYTON,NS,4,43.838441,-66.114026
B5A 5A2,HEBRON,NS,4,43.838441,-66.114026
B5A 5A4,HEBRON,NS,4,43.838441,-66.114026
B5A 5B4,MAVILLETTE,NS,4,43.838441,-66.114026
B5A 5B8,PORT MAITLAND,NS,4,43.838441,-66.114026
B5A 5C6,PORT MAITLAND,NS,4,43.838441,-66.114026
B5A 5C7,PORT MAITLAND,NS,4,43.838441,-66.114026
B5A 5E9,ARCADIA,NS,4,43.838441,-66.114026
B5A 5G5,ROCKVILLE,NS,4,43.838441,-66.114026
B5A 5G6,OVERTON,NS,4,43.838441,-66.114026
B5A 5G8,OVERTON,NS,4,43.838441,-66.114026
B5A 5H3,NORTH CHEGOGGIN,NS,4,43.838441,-66.114026
B5A 5H4,YARMOUTH,NS,4,43.838441,-66.114026
B5A 5H5,BROOKLYN,NS,4,43.838441,-66.114026
B5A 5H9,HEBRON,NS,4,43.838441,-66.114026
B5A 5J4,PLEASANT LAKE,NS,4,43.838441,-66.114026
B5A 5L1,SHORT BEACH,NS,4,43.838441,-66.114026
B5A 5L1,WELLINGTON,NS,4,43.838441,-66.114026
B5A 5L7,LAKE ANNIS,NS,4,43.838441,-66.114026
B5A 5L8,LAKE GEORGE,NS,4,43.838441,-66.114026
B5A 5N5,GARDNERS MILLS,NS,4,43.838441,-66.114026
B5A 5N7,DEERFIELD,NS,4,43.838441,-66.114026
B5A 5N8,PLEASANT VALLEY,NS,4,43.838441,-66.114026
B5A 5P6,EAST KEMPTVILLE,NS,4,43.843599,-66.101947
B5A 5P8,PLEASANT VALLEY,NS,4,43.838441,-66.114026
B5A 5R1,FOREST GLEN,NS,4,43.838441,-66.114026
B5A 5S3,RICHMOND,NS,4,43.838441,-66.114026
B5A 5V3,PORT MAITLAND,NS,4,43.838441,-66.114026
B5A 5V9,PORT MAITLAND,NS,4,43.838441,-66.114026
B5A 5W6,RICHMOND,NS,4,43.838441,-66.114026
B5A 5X1,RICHMOND,NS,4,43.838441,-66.114026
B6L 0C1,VALLEY,NS,4,45.4447549,-63.2434054
B6L 0C9,MILLBROOK,NS,4,45.382442,-63.263639
B6L 0G4,MILLBROOK,NS,4,45.3326858,-63.3084453
B6L 1A1,BEAVER BROOK,NS,4,45.3097721,-63.3992442
B6L 1A6,TRURO HEIGHTS,NS,4,45.3458218,-63.3149944
B6L 1B3,TRURO HEIGHTS,NS,4,45.3564345,-63.3227253
B6L 1E3,MILLBROOK,NS,4,45.3365443,-63.3056746
B6L 1E4,LOWER TRURO,NS,4,45.355582,-63.3281185
B6L 1H5,BEAVER BROOK,NS,4,45.296879,-63.4282321
B6L 1J4,LOWER TRURO,NS,4,45.3640575,-63.3417819
B6L 1J8,LOWER TRURO,NS,4,45.3653393,-63.3362104
B6L 1K2,OLD BARNS,NS,4,45.3588285,-63.3712133
B6L 1L3,LOWER TRURO,NS,4,45.3579527,-63.331281
B6L 1M1,TRURO HEIGHTS,NS,4,45.3533535,-63.3142277
B6L 1M7,TRURO HEIGHTS,NS,4,45.3436299,-63.314426
B6L 1N3,TRURO HEIGHTS,NS,4,45.3559224,-63.3131575
B6L 1N7,LOWER TRURO,NS,4,45.41227,-63.23534
B6L 1R2,PRINCEPORT,NS,4,45.2952475,-63.4620024
B6L 1R3,PRINCEPORT,NS,4,45.3041225,-63.4370627
B6L 1R7,GREEN OAKS,NS,4,45.2535128,-63.4384694
B6L 1V6,MILLBROOK,NS,4,45.372373,-63.261042
B6L 1W8,LOWER TRURO,NS,4,45.3636904,-63.3214827
B6L 1X4,TRURO HEIGHTS,NS,4,45.3550586,-63.3194452
B6L 1Z3,TRURO HEIGHTS,NS,4,45.3500745,-63.3099626
B6L 2A6,BROOKSIDE,NS,4,45.3894817,-63.2452995
B6L 2B2,BROOKSIDE,NS,4,44.5539056,-63.7240689
B6L 2B8,UPPER BROOKSIDE,NS,4,45.4013436,-63.2366207
B6L 2C2,VALLEY,NS,4,45.398414,-63.2087374
B6L 2C4,EAST MOUNTAIN,NS,4,45.4041964,-63.2003674
B6L 2C5,VALLEY,NS,4,45.3926746,-63.2016399
B6L 2C8,VALLEY,NS,4,45.3933919,-63.2010416
B6L 2G4,BROOKSIDE,NS,4,44.5539056,-63.7240689
B6L 2G6,VALLEY,NS,4,45.3866849,-63.2066794
B6L 2H3,MILLBROOK,NS,4,45.396495,-63.291167
B6L 2J6,KEMPTOWN,NS,4,45.41227,-63.23534
B6L 2J8,UPPER BROOKSIDE,NS,4,45.3963883,-63.2438929
B6L 2L1,UPPER BROOKSIDE,NS,4,45.4073856,-63.2305249
B6L 2N8,EAST MOUNTAIN,NS,4,45.397503,-63.206023
B6L 2P3,VALLEY,NS,4,45.3978036,-63.2063197
B6L 2P6,VALLEY,NS,4,45.3938202,-63.2008618
B6L 2R1,VALLEY,NS,4,45.3955014,-63.2028297
B6L 2R2,BIBLE HILL,NS,4,45.3868238,-63.2391383
B6L 2R4,KEMPTOWN,NS,4,45.4760035,-63.0718534
B6L 2R9,RIVERSDALE,NS,4,45.427633,-63.045874
B6L 2T1,VALLEY,NS,4,45.3885847,-63.1991984
B6L 2T4,BROOKSIDE,NS,4,44.5539056,-63.7240689
B6L 2V6,VALLEY,NS,4,45.3852663,-63.2035622
B6L 2W3,VALLEY,NS,4,45.3940399,-63.2032948
B6L 2W5,VALLEY,NS,4,45.3902659,-63.207107
B6L 2X9,MANGANESE MINES,NS,4,45.4027925,-63.1623178
B6L 2Y4,EAST MOUNTAIN,NS,4,45.4201113,-63.1883313
B6L 2Y8,MANGANESE MINES,NS,4,45.4028961,-63.127781
B6L 3A7,GREENFIELD,NS,4,44.270543,-64.841979
B6L 3B6,VALLEY,NS,4,45.3786616,-63.2155401
B6L 3C8,GREENFIELD,NS,4,44.270543,-64.841979
B6L 3E5,VALLEY,NS,4,45.3686803,-63.1710309
B6L 3E7,GREENFIELD,NS,4,44.270543,-64.841979
B6L 3H9,BIBLE HILL,NS,4,45.3767922,-63.2262702
B6L 3J4,SALMON RIVER,NS,4,45.3636537,-63.2354861
B6L 3M2,GREENFIELD,NS,4,44.270543,-64.841979
B6L 3M5,MURRAY SIDING,NS,4,45.3673071,-63.2093192
B6L 3N4,GREENFIELD,NS,4,44.270543,-64.841979
B6L 3N9,HARMONY,NS,4,45.3367565,-63.2007781
